RUN	sushiShopLoad.sushiShopLoadSimulation	sushishoploadsimulation	1599839557089	 	3.3.1
USER	scenarioThree	4557	END	1599839798404	1599839798551
USER	scenarioThree	4564	START	1599839798551	1599839798551
REQUEST	4558		makeAnOrder	1599839798502	1599839798554	OK	 
USER	scenarioThree	4558	END	1599839798405	1599839798555
USER	scenarioThree	4565	START	1599839798555	1599839798555
REQUEST	4559		openMainPage	1599839798467	1599839798569	OK	 
REQUEST	4560		openMainPage	1599839798482	1599839798580	OK	 
REQUEST	4561		openMainPage	1599839798508	1599839798604	OK	 
REQUEST	4562		openMainPage	1599839798516	1599839798614	OK	 
REQUEST	4559		makeAnOrder	1599839798569	1599839798624	OK	 
USER	scenarioThree	4559	END	1599839798467	1599839798624
USER	scenarioThree	4566	START	1599839798624	1599839798624
REQUEST	4560		makeAnOrder	1599839798580	1599839798632	OK	 
USER	scenarioThree	4560	END	1599839798482	1599839798632
USER	scenarioThree	4567	START	1599839798632	1599839798632
REQUEST	4563		openMainPage	1599839798549	1599839798645	OK	 
REQUEST	4564		openMainPage	1599839798552	1599839798648	OK	 
REQUEST	4565		openMainPage	1599839798555	1599839798653	OK	 
REQUEST	4561		makeAnOrder	1599839798604	1599839798656	OK	 
USER	scenarioThree	4561	END	1599839798508	1599839798656
USER	scenarioThree	4568	START	1599839798656	1599839798656
REQUEST	4562		makeAnOrder	1599839798614	1599839798666	OK	 
USER	scenarioThree	4562	END	1599839798515	1599839798666
USER	scenarioThree	4569	START	1599839798666	1599839798666
REQUEST	4563		makeAnOrder	1599839798645	1599839798698	OK	 
USER	scenarioThree	4563	END	1599839798548	1599839798698
USER	scenarioThree	4570	START	1599839798698	1599839798698
REQUEST	4564		makeAnOrder	1599839798648	1599839798700	OK	 
USER	scenarioThree	4564	END	1599839798551	1599839798700
USER	scenarioThree	4571	START	1599839798700	1599839798700
REQUEST	4565		makeAnOrder	1599839798654	1599839798706	OK	 
USER	scenarioThree	4565	END	1599839798555	1599839798706
USER	scenarioThree	4572	START	1599839798707	1599839798707
REQUEST	4500		openMainPage	1599839796566	1599839798709	OK	 
REQUEST	4518		openMainPage	1599839797612	1599839798716	OK	 
REQUEST	4566		openMainPage	1599839798624	1599839798722	OK	 
REQUEST	4567		openMainPage	1599839798632	1599839798729	OK	 
REQUEST	4568		openMainPage	1599839798657	1599839798754	OK	 
REQUEST	4516		openMainPage	1599839797594	1599839798754	OK	 
REQUEST	4500		makeAnOrder	1599839798709	1599839798760	OK	 
USER	scenarioThree	4500	END	1599839796566	1599839798760
USER	scenarioThree	4573	START	1599839798761	1599839798761
REQUEST	4569		openMainPage	1599839798666	1599839798778	OK	 
REQUEST	4518		makeAnOrder	1599839798716	1599839798792	OK	 
USER	scenarioThree	4518	END	1599839797612	1599839798792
USER	scenarioThree	4574	START	1599839798792	1599839798792
REQUEST	4570		openMainPage	1599839798699	1599839798796	OK	 
REQUEST	4571		openMainPage	1599839798700	1599839798798	OK	 
REQUEST	4572		openMainPage	1599839798707	1599839798804	OK	 
REQUEST	4567		makeAnOrder	1599839798729	1599839798806	OK	 
USER	scenarioThree	4567	END	1599839798632	1599839798806
REQUEST	4566		makeAnOrder	1599839798722	1599839798806	OK	 
USER	scenarioThree	4566	END	1599839798624	1599839798806
USER	scenarioThree	4575	START	1599839798806	1599839798806
USER	scenarioThree	4576	START	1599839798806	1599839798806
REQUEST	4516		makeAnOrder	1599839798754	1599839798811	OK	 
REQUEST	4568		makeAnOrder	1599839798754	1599839798811	OK	 
USER	scenarioThree	4516	END	1599839797594	1599839798811
USER	scenarioThree	4568	END	1599839798656	1599839798811
USER	scenarioThree	4577	START	1599839798811	1599839798811
USER	scenarioThree	4578	START	1599839798811	1599839798811
REQUEST	4569		makeAnOrder	1599839798778	1599839798842	OK	 
USER	scenarioThree	4569	END	1599839798666	1599839798842
USER	scenarioThree	4579	START	1599839798842	1599839798842
REQUEST	4570		makeAnOrder	1599839798797	1599839798848	OK	 
USER	scenarioThree	4570	END	1599839798698	1599839798848
USER	scenarioThree	4580	START	1599839798849	1599839798849
REQUEST	4571		makeAnOrder	1599839798798	1599839798851	OK	 
USER	scenarioThree	4571	END	1599839798700	1599839798851
USER	scenarioThree	4581	START	1599839798851	1599839798851
REQUEST	4573		openMainPage	1599839798761	1599839798857	OK	 
REQUEST	4572		makeAnOrder	1599839798804	1599839798859	OK	 
USER	scenarioThree	4572	END	1599839798707	1599839798859
USER	scenarioThree	4582	START	1599839798859	1599839798859
REQUEST	4576		openMainPage	1599839798807	1599839798902	OK	 
REQUEST	4575		openMainPage	1599839798806	1599839798903	OK	 
REQUEST	4577		openMainPage	1599839798811	1599839798908	OK	 
REQUEST	4573		makeAnOrder	1599839798857	1599839798908	OK	 
USER	scenarioThree	4573	END	1599839798761	1599839798908
USER	scenarioThree	4583	START	1599839798909	1599839798909
REQUEST	4578		openMainPage	1599839798811	1599839798910	OK	 
REQUEST	4525		openMainPage	1599839797762	1599839798916	OK	 
REQUEST	4579		openMainPage	1599839798842	1599839798938	OK	 
REQUEST	4580		openMainPage	1599839798849	1599839798945	OK	 
REQUEST	4581		openMainPage	1599839798852	1599839798950	OK	 
REQUEST	4576		makeAnOrder	1599839798902	1599839798953	OK	 
USER	scenarioThree	4576	END	1599839798806	1599839798954
USER	scenarioThree	4584	START	1599839798954	1599839798954
REQUEST	4575		makeAnOrder	1599839798903	1599839798954	OK	 
USER	scenarioThree	4575	END	1599839798806	1599839798955
USER	scenarioThree	4585	START	1599839798955	1599839798955
REQUEST	4577		makeAnOrder	1599839798908	1599839798959	OK	 
USER	scenarioThree	4577	END	1599839798811	1599839798960
USER	scenarioThree	4586	START	1599839798960	1599839798960
REQUEST	4578		makeAnOrder	1599839798910	1599839798961	OK	 
USER	scenarioThree	4578	END	1599839798811	1599839798961
USER	scenarioThree	4587	START	1599839798961	1599839798961
REQUEST	4525		makeAnOrder	1599839798916	1599839798968	OK	 
USER	scenarioThree	4525	END	1599839797761	1599839798968
USER	scenarioThree	4588	START	1599839798968	1599839798968
REQUEST	4579		makeAnOrder	1599839798938	1599839798993	OK	 
USER	scenarioThree	4579	END	1599839798842	1599839798993
USER	scenarioThree	4589	START	1599839798993	1599839798993
REQUEST	4580		makeAnOrder	1599839798945	1599839798996	OK	 
USER	scenarioThree	4580	END	1599839798849	1599839798996
USER	scenarioThree	4590	START	1599839798996	1599839798996
REQUEST	4581		makeAnOrder	1599839798950	1599839799001	OK	 
USER	scenarioThree	4581	END	1599839798851	1599839799001
USER	scenarioThree	4591	START	1599839799001	1599839799001
REQUEST	4583		openMainPage	1599839798909	1599839799005	OK	 
REQUEST	4584		openMainPage	1599839798954	1599839799047	OK	 
REQUEST	4585		openMainPage	1599839798955	1599839799052	OK	 
REQUEST	4586		openMainPage	1599839798960	1599839799056	OK	 
REQUEST	4583		makeAnOrder	1599839799005	1599839799058	OK	 
REQUEST	4587		openMainPage	1599839798961	1599839799058	OK	 
USER	scenarioThree	4583	END	1599839798909	1599839799058
USER	scenarioThree	4592	START	1599839799058	1599839799058
REQUEST	4588		openMainPage	1599839798969	1599839799066	OK	 
REQUEST	4589		openMainPage	1599839798993	1599839799090	OK	 
REQUEST	4590		openMainPage	1599839798997	1599839799097	OK	 
REQUEST	4591		openMainPage	1599839799002	1599839799098	OK	 
REQUEST	4584		makeAnOrder	1599839799048	1599839799098	OK	 
USER	scenarioThree	4584	END	1599839798954	1599839799099
USER	scenarioThree	4593	START	1599839799099	1599839799099
REQUEST	4585		makeAnOrder	1599839799052	1599839799102	OK	 
USER	scenarioThree	4585	END	1599839798955	1599839799102
USER	scenarioThree	4594	START	1599839799102	1599839799102
REQUEST	4586		makeAnOrder	1599839799056	1599839799105	OK	 
USER	scenarioThree	4586	END	1599839798960	1599839799105
USER	scenarioThree	4595	START	1599839799105	1599839799105
REQUEST	4587		makeAnOrder	1599839799058	1599839799108	OK	 
USER	scenarioThree	4587	END	1599839798961	1599839799108
USER	scenarioThree	4596	START	1599839799108	1599839799108
REQUEST	4588		makeAnOrder	1599839799067	1599839799119	OK	 
USER	scenarioThree	4588	END	1599839798968	1599839799119
USER	scenarioThree	4597	START	1599839799119	1599839799119
REQUEST	4589		makeAnOrder	1599839799091	1599839799142	OK	 
USER	scenarioThree	4589	END	1599839798993	1599839799143
USER	scenarioThree	4598	START	1599839799143	1599839799143
REQUEST	4590		makeAnOrder	1599839799097	1599839799150	OK	 
USER	scenarioThree	4590	END	1599839798996	1599839799151
USER	scenarioThree	4599	START	1599839799151	1599839799151
REQUEST	4591		makeAnOrder	1599839799098	1599839799151	OK	 
USER	scenarioThree	4591	END	1599839799001	1599839799151
USER	scenarioThree	4600	START	1599839799151	1599839799151
REQUEST	4593		openMainPage	1599839799099	1599839799196	OK	 
REQUEST	4594		openMainPage	1599839799103	1599839799201	OK	 
REQUEST	4596		openMainPage	1599839799108	1599839799203	OK	 
REQUEST	4597		openMainPage	1599839799120	1599839799220	OK	 
REQUEST	4598		openMainPage	1599839799143	1599839799243	OK	 
REQUEST	4593		makeAnOrder	1599839799196	1599839799252	OK	 
USER	scenarioThree	4593	END	1599839799099	1599839799253
REQUEST	4594		makeAnOrder	1599839799201	1599839799253	OK	 
USER	scenarioThree	4601	START	1599839799253	1599839799253
USER	scenarioThree	4594	END	1599839799102	1599839799253
USER	scenarioThree	4602	START	1599839799253	1599839799253
REQUEST	4596		makeAnOrder	1599839799203	1599839799254	OK	 
USER	scenarioThree	4596	END	1599839799108	1599839799255
USER	scenarioThree	4603	START	1599839799255	1599839799255
REQUEST	4597		makeAnOrder	1599839799220	1599839799272	OK	 
USER	scenarioThree	4597	END	1599839799119	1599839799272
USER	scenarioThree	4604	START	1599839799272	1599839799272
REQUEST	4598		makeAnOrder	1599839799243	1599839799297	OK	 
USER	scenarioThree	4598	END	1599839799143	1599839799297
USER	scenarioThree	4605	START	1599839799297	1599839799297
REQUEST	4601		openMainPage	1599839799253	1599839799353	OK	 
REQUEST	4595		openMainPage	1599839799106	1599839799353	OK	 
REQUEST	4602		openMainPage	1599839799253	1599839799353	OK	 
REQUEST	4603		openMainPage	1599839799255	1599839799354	OK	 
REQUEST	4550		openMainPage	1599839798253	1599839799355	OK	 
REQUEST	4604		openMainPage	1599839799273	1599839799370	OK	 
REQUEST	4605		openMainPage	1599839799297	1599839799396	OK	 
REQUEST	4595		makeAnOrder	1599839799354	1599839799409	OK	 
USER	scenarioThree	4595	END	1599839799105	1599839799409
USER	scenarioThree	4606	START	1599839799409	1599839799409
REQUEST	4550		makeAnOrder	1599839799355	1599839799410	OK	 
USER	scenarioThree	4550	END	1599839798253	1599839799410
REQUEST	4601		makeAnOrder	1599839799354	1599839799410	OK	 
USER	scenarioThree	4601	END	1599839799253	1599839799410
USER	scenarioThree	4607	START	1599839799410	1599839799410
USER	scenarioThree	4608	START	1599839799410	1599839799410
REQUEST	4602		makeAnOrder	1599839799354	1599839799411	OK	 
USER	scenarioThree	4602	END	1599839799253	1599839799411
REQUEST	4603		makeAnOrder	1599839799354	1599839799411	OK	 
USER	scenarioThree	4603	END	1599839799255	1599839799412
USER	scenarioThree	4609	START	1599839799411	1599839799411
USER	scenarioThree	4610	START	1599839799412	1599839799412
REQUEST	4604		makeAnOrder	1599839799370	1599839799422	OK	 
USER	scenarioThree	4604	END	1599839799272	1599839799422
USER	scenarioThree	4611	START	1599839799422	1599839799422
REQUEST	4611		openMainPage	1599839799422	1599839799426	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	4611		makeAnOrder	1599839799427	1599839799430	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	4611	END	1599839799422	1599839799431
USER	scenarioThree	4612	START	1599839799431	1599839799431
REQUEST	4612		openMainPage	1599839799431	1599839799435	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	4612		makeAnOrder	1599839799436	1599839799440	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	4612	END	1599839799431	1599839799440
USER	scenarioThree	4613	START	1599839799440	1599839799440
REQUEST	4613		openMainPage	1599839799441	1599839799445	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	4605		makeAnOrder	1599839799396	1599839799448	OK	 
USER	scenarioThree	4605	END	1599839799297	1599839799449
USER	scenarioThree	4614	START	1599839799449	1599839799449
REQUEST	4613		makeAnOrder	1599839799445	1599839799449	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	4613	END	1599839799440	1599839799449
USER	scenarioThree	4615	START	1599839799449	1599839799449
REQUEST	4553		openMainPage	1599839798354	1599839799452	OK	 
REQUEST	4614		openMainPage	1599839799449	1599839799453	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	4615		openMainPage	1599839799450	1599839799454	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	4614		makeAnOrder	1599839799453	1599839799456	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	4614	END	1599839799449	1599839799456
USER	scenarioThree	4616	START	1599839799456	1599839799456
REQUEST	4615		makeAnOrder	1599839799454	1599839799457	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	4615	END	1599839799449	1599839799457
USER	scenarioThree	4617	START	1599839799457	1599839799457
REQUEST	4553		makeAnOrder	1599839799452	1599839799504	OK	 
USER	scenarioThree	4553	END	1599839798353	1599839799504
USER	scenarioThree	4618	START	1599839799504	1599839799504
REQUEST	4607		openMainPage	1599839799411	1599839799507	OK	 
REQUEST	4608		openMainPage	1599839799411	1599839799513	OK	 
REQUEST	4609		openMainPage	1599839799412	1599839799513	OK	 
REQUEST	4607		makeAnOrder	1599839799507	1599839799559	OK	 
USER	scenarioThree	4607	END	1599839799410	1599839799559
USER	scenarioThree	4619	START	1599839799559	1599839799559
REQUEST	4608		makeAnOrder	1599839799513	1599839799564	OK	 
USER	scenarioThree	4608	END	1599839799410	1599839799564
USER	scenarioThree	4620	START	1599839799564	1599839799564
REQUEST	4609		makeAnOrder	1599839799513	1599839799565	OK	 
USER	scenarioThree	4609	END	1599839799411	1599839799565
USER	scenarioThree	4621	START	1599839799565	1599839799565
REQUEST	4574		openMainPage	1599839798793	1599839799904	OK	 
REQUEST	4574		makeAnOrder	1599839799904	1599839799957	OK	 
USER	scenarioThree	4574	END	1599839798792	1599839799957
USER	scenarioThree	4622	START	1599839799957	1599839799957
REQUEST	4582		openMainPage	1599839798860	1599839799965	OK	 
REQUEST	4582		makeAnOrder	1599839799965	1599839800017	OK	 
USER	scenarioThree	4582	END	1599839798859	1599839800017
USER	scenarioThree	4623	START	1599839800017	1599839800017
REQUEST	4623		openMainPage	1599839800017	1599839800022	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	4623		makeAnOrder	1599839800022	1599839800026	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	4623	END	1599839800017	1599839800026
USER	scenarioThree	4624	START	1599839800026	1599839800026
REQUEST	4624		openMainPage	1599839800026	1599839800033	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	4624		makeAnOrder	1599839800033	1599839800037	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	4624	END	1599839800026	1599839800037
USER	scenarioThree	4625	START	1599839800037	1599839800037
REQUEST	4625		openMainPage	1599839800038	1599839800041	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	4625		makeAnOrder	1599839800042	1599839800046	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	4625	END	1599839800037	1599839800046
USER	scenarioThree	4626	START	1599839800046	1599839800046
REQUEST	4626		openMainPage	1599839800047	1599839800051	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	4626		makeAnOrder	1599839800051	1599839800056	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	4626	END	1599839800046	1599839800056
USER	scenarioThree	4627	START	1599839800056	1599839800056
REQUEST	4627		openMainPage	1599839800056	1599839800060	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	4627		makeAnOrder	1599839800060	1599839800065	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	4627	END	1599839800056	1599839800065
USER	scenarioThree	4628	START	1599839800065	1599839800065
REQUEST	4592		openMainPage	1599839799059	1599839800157	OK	 
REQUEST	4592		makeAnOrder	1599839800157	1599839800209	OK	 
USER	scenarioThree	4592	END	1599839799058	1599839800209
USER	scenarioThree	4629	START	1599839800209	1599839800209
REQUEST	4600		openMainPage	1599839799152	1599839800253	OK	 
REQUEST	4599		openMainPage	1599839799151	1599839800253	OK	 
REQUEST	4600		makeAnOrder	1599839800253	1599839800305	OK	 
USER	scenarioThree	4600	END	1599839799151	1599839800305
USER	scenarioThree	4630	START	1599839800305	1599839800305
REQUEST	4599		makeAnOrder	1599839800254	1599839800306	OK	 
USER	scenarioThree	4599	END	1599839799151	1599839800306
USER	scenarioThree	4631	START	1599839800306	1599839800306
